stage,Alanine and aspartate metabolism,Arginine and Proline Metabolism,Citric acid cycle,Eicosanoid metabolism,Fatty acid oxidation,Glycerophospholipid metabolism,"Glycine, serine, alanine and threonine metabolism",Glycolysis/gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Keratan sulfate degradation,Lysine metabolism,Methionine and cysteine metabolism,Miscellaneous,N-glycan degradation,Pentose phosphate pathway,Pyruvate metabolism,Sphingolipid metabolism,Tryptophan metabolism,Tyrosine metabolism,Urea cycle,"Valine, leucine, and isoleucine metabolism",Vitamin C metabolism
h,0.11653009449949565,0.3893290028933208,0.33594314211871673,0.4823025142870998,0.24588884887637438,0.726359466371766,0.34699539563017767,0.3077031931688039,0.2713163740317526,0.3238673960068142,0.2720525737920737,0.130241656747744,0.7202004969170939,0.3238673960068142,0.23040253688146858,0.12264940495849848,0.9455530378961695,0.34647497500463115,0.2633766539729097,0.1567383676559934,0.020256192475629917,0.16039332632038367
h,0.11087050727061308,0.34822438956858864,0.27690287347956755,0.4177626517102069,0.6879540003971062,0.22606521045479797,0.2113032052322601,0.7364224290776602,0.3387012998152697,0.016986938407015303,0.21045735280456934,0.12128622949034314,0.4616518675913022,0.016986938407015303,0.10696366532724667,0.29769027890359,0.11153970713949217,0.5071482925445012,0.3756225414699074,0.16854844405220068,0.1707891332613406,0.09632652582218322
bc,0.15094473913138798,0.46190133123932586,0.39351802511853234,0.47026228626678956,0.18137445067671476,0.5122233409641064,0.0,0.3691079403809264,0.2734335764742113,0.5956210212587024,0.43106949391882343,0.14065182467887324,0.6037725665761707,0.5956210212587024,0.22762331732645638,0.18841355219223785,1.0,0.4776130313058664,0.3253743649538019,0.20233094956488523,0.14476485513315504,0.0
bc,0.1457045747521204,0.45537307456829645,0.3832310202807276,0.49356962308509067,0.08623624255834393,0.5005388881648419,0.0,0.36588088154207593,0.2908294389527936,0.5097482596715448,0.4207790930747583,0.007608068797921011,0.6120952019801216,0.5097482596715448,0.23928184761142615,0.14984395094372788,0.4522891113263862,0.4684132641084343,0.31820564215686514,0.19879217489541903,0.14051634892655526,0.0005231196277230913
bc,0.35961018312371756,1.0,0.5026216178666318,0.49138041220792816,0.15698930768534905,0.46734967512663217,1.0,0.23874210600507517,0.2990211236327589,0.3470738631874815,1.0,0.45312463922543234,0.750837799997958,0.3470738631874815,0.2318464463015807,0.4471632945247189,0.9267712537688952,1.0,1.0,0.34263495469999095,1.0,0.057821231857769564
bc,0.13533086814732634,0.44872134263414265,0.36601831297458365,0.535571111608585,0.2010664750943272,0.7714818247685606,0.30383736685444857,0.42182607594665633,0.27975751566519547,0.23592435655580674,0.419649757598406,0.10593687753543514,0.604667948435964,0.23592435655580674,0.2321591148281474,0.12985544950620048,0.7239871800421493,0.5047898487157432,0.25686713016281004,0.20004126391554042,0.12151590290137128,0.026833242160815323
bc,0.3108206191512413,0.7577289458431736,0.5026216178666318,0.48205319813462855,0.05279944980508052,0.48284553739965974,0.671432228324927,0.7383550951042015,0.3327494411485561,0.0,0.7224463352962434,0.45312463922543234,0.6120952019801216,0.0,0.14241867880366316,0.22779581293604387,0.9591074638989099,0.7473268759447588,0.6768592542899737,0.29444704063143556,0.6381677017165481,0.09316656574007921
bc,0.086631208550492,0.40193057279592553,0.285088194107115,0.5064365138980649,0.18113556163331435,0.5005388881648419,0.050294275563176644,0.138538218014271,0.27617888574699334,0.3441755169265809,0.39167027125604703,0.0,0.6734176925668389,0.3441755169265809,0.23365065121871134,0.0,1.0,0.4669651361290509,0.31820564215686514,0.1943428415000457,0.12971167750324147,0.0
bc,0.13493781103863592,0.4458031321864569,0.35518957937282314,0.4562536005560391,0.21692165704601651,1.0,0.3239477787764204,0.6299694070976165,0.2602452792424011,0.0,0.4219459651974652,0.12854631326924995,0.614235579857638,0.0,0.18704260234080405,0.22779581293604387,0.45150838127315324,0.44762512805778804,0.3043842991705765,0.2055918971204141,0.14033414492470858,0.15304782271744924
bc,0.06687332913564147,0.5020845947283541,0.26352873350259787,0.4720355697232399,0.24796657318467452,0.6639475663291223,0.26757280011779755,0.27880841908910287,0.041887952262511303,0.2419144156344182,0.288148899801173,0.01705128883223218,0.31991276202066943,0.2419144156344182,0.1651097030292764,0.18393744362182568,0.37076498640434463,0.45875776242428423,0.31820564215686514,0.18093185141138501,0.14098083333575398,0.2168093377914029
bc,0.2134520754761282,0.5494523306741422,0.472891334605648,0.48946732979907726,0.2714642814256684,0.5164546957758831,0.07325301836998004,0.41511612917116664,0.27746133179751303,0.34260741279544404,0.5266196344158312,0.16631890445919967,0.6113127047902819,0.34260741279544404,0.2149241578217194,0.17635299528309478,0.4353406768316779,0.5648054299437827,0.43800587560385845,0.23060108466411436,0.2152771672225804,0.019543335661527515
bc,0.43756463712306753,0.5797081234478225,0.5534441040317329,0.43283526321236004,0.12687850180630955,0.5127273720069347,0.13482293103664206,0.5197732789427255,0.2795878781047093,0.2499174548353356,0.5741279480822271,0.0213436956648207,0.5951607037465338,0.2499174548353356,0.1942639027931236,0.20129687686965922,0.6030405005783384,0.5964118489724859,0.4856526737792019,0.24596539274931045,0.22065826982415895,0.18017909977734742
bc,0.24482594359282922,0.5960675931249176,0.4955497782728616,0.4717203062221029,0.15538610371867687,0.656185307763179,0.4775597610097281,0.4860329427542637,0.32946954330629197,0.38693154198421265,0.565484896023021,0.48327393336602387,0.6120952019801216,0.38693154198421265,0.20901066355770007,0.12704617300058466,1.0,0.6299790415546257,0.49843922881763764,0.2535012259279859,0.21564205078626322,0.15090958616409647
bc,0.12980431393979283,0.41275229890944715,0.3418894542337192,0.5362738907195135,0.11835624574903639,0.6556401042875113,0.27209254972850255,0.2472058272693134,0.27975751566519547,0.3388349376507508,0.41243273066553277,0.101743594475981,0.6927353907360516,0.3388349376507508,0.22704603929133668,0.07054158800767588,0.9955050432329081,0.40840614992407803,0.31685897292345433,0.19947097866324304,0.11939268305197673,0.0
bc,0.19726151688837776,0.5213940195365391,0.4796912459814056,0.3537945578272132,0.17890990559013684,0.5765740266558528,0.08334055389347925,0.4363284224445448,0.2893955103701028,0.3388349376507508,0.5101929526156995,0.0,0.7126185298104124,0.3388349376507508,0.2174757688264606,0.11725615641092291,0.9931339329008765,0.5447422443055554,0.44426624006300613,0.14401381318142603,0.19433950421577173,0.10878492396758732
bc,0.1192407072114834,0.44786945135993694,0.40809375563980366,0.5280585540568188,0.10709466212831427,0.5369310432823529,0.12304522632846852,0.3679413645727958,0.2741107980335026,0.37821484095757507,0.33394291565777484,0.16860947756562775,0.8075086256138218,0.37821484095757507,0.23609972966257148,0.1288759478760898,1.0,0.4973260108740373,0.338697712010978,0.17140732975698955,0.1524918940799084,0.031152603238609806
bc,0.04289621522109071,0.4099676303489328,0.22860225647670795,0.45944974224158286,0.0615690922170036,0.3543978251575958,0.062141981938405824,0.20563247676124105,0.37985176692142125,0.3442367581691107,0.28579125126571664,0.0,0.32263704833243173,0.3442367581691107,0.18764606932936248,0.04515846366220226,0.22814033398365893,0.46720126045223237,0.31185908820718256,0.19534838426677556,0.14098083333575398,0.221904718189672
bc,0.39929132986313376,0.6701266170702913,0.5953150538086069,0.42315288190992456,1.0,0.15369794348127142,0.5653149009741908,0.5775841007375699,0.04264901688324092,0.4910874955014973,0.0,0.44281753785070843,1.0,0.4910874955014973,0.3941349239862608,0.22995777109103893,0.2109923091176083,0.6578859777522519,0.542561676993536,0.30144079196968415,0.22600915660053977,0.11349328160682423
bc,0.268933647599244,0.0,0.5026216178666318,0.5520417752147783,0.16419648225938174,0.6949342698779442,0.4312387863866964,0.36721896332182724,0.12277670996107418,0.3388349376507508,0.597629771905372,0.4609447237961351,0.6909531808730858,0.3388349376507508,0.3659893160996086,0.13085602360256782,0.9997460193867841,0.6313187972442379,0.5204145498788411,0.5302733859084202,0.22570188049195117,0.15733674526489233
bc,0.26912170481249476,0.6366721879008083,0.5026216178666318,0.7568654372636444,0.2703578903531563,0.6269473165896065,0.4630987650596141,0.4782544412574091,0.21368010829281314,0.17650178763660243,0.6083283010115484,0.35632839772417074,0.6147957785625414,0.17650178763660243,0.23672770977073315,0.16739363275280705,0.6407706206140668,0.6394030779226593,0.5460189257574746,0.2585096219890656,0.22570188049195117,0.08880054408358444
bc,0.1874217130736085,0.4999280360981981,0.42609439949560457,0.49294261466173317,0.16857806110368093,0.7124155450032497,0.32723796805965727,0.43207351333059907,0.19188367510981816,0.28910896030949895,0.4640038802743685,0.23765445100561788,0.6052530814414128,0.28910896030949895,0.21442527894634048,0.07793678844525338,0.9978508759548337,0.5112314257379851,0.18761709896247,0.21825789287026964,0.16932098545227858,0.009633280366157897
bc,0.1986638239014906,0.5265746005752941,0.46108153154157666,0.4967481734094547,0.13822182676601874,0.5020506974721253,0.07099573096452538,0.37087953090690745,0.31795900744045363,0.28683667098382143,0.5034733260477968,0.20823969339555626,0.6238337866132598,0.28683667098382143,0.2324513757743102,0.12704617300058466,1.0,0.5493105222864019,0.42304120425173125,0.23459677413386848,0.19667243229778786,0.015014887587365564
bc,0.11663677613177659,0.42417454399248666,0.35008215293866335,0.35824314971842225,0.29841864259557177,0.5853919920319741,0.05208810888804275,0.5658232566486052,0.45236882761298586,0.4458102074328708,0.29191775380682317,0.1335892205422812,0.46432749722794797,0.4458102074328708,0.1566737506259854,0.1863606650878805,0.6116989939346236,0.4702666698759958,0.23187357989506727,0.1811671219961768,0.13680176491281404,0.24470268380652557
bc,0.10354107513378079,0.17749821432706725,0.31499530920628,0.4880233550909211,0.13221789072993004,0.6910369277126391,0.29292523100761153,0.24799996136037167,0.28568105578451086,0.38320657852968487,0.4059574273465271,0.12835098109101814,0.4982376936883131,0.38320657852968487,0.1821755174785178,0.06790606412565604,1.0,0.4667882562113699,0.3142910133416962,0.19024931605020853,0.14062760472092936,0.022527058390833132
bc,0.1548715058055083,0.4260630982660673,0.38048785778939753,0.489418534836434,0.055985074948837206,0.5005388881648419,0.06368027620257774,0.3634467178531385,0.2105800667098269,0.21502710247450102,0.4167967755681572,0.09530933338216974,0.6245583624109642,0.21502710247450102,0.2422671986435592,0.1351284434452704,0.32072206966071537,0.4639043611088207,0.27685831818143347,0.18562176817108395,0.13263746782250138,0.014115157518421947
bc,0.2083816025356788,0.3433658613334732,0.4765898802170543,0.4929696666732612,0.3817313119379671,0.6364932690325159,0.4204897228578012,0.28911735935126825,0.4033882930270647,0.0,0.518049833898832,0.3258827884572619,0.7241255090336843,0.0,0.31593190527560255,0.3512278783789604,0.9684646424787907,0.553969027628077,0.4285109873529525,0.141680072483017,0.25303726620438804,0.18958008605944374
bc,0.15137832269531495,0.4292064087731413,0.3872862334037962,0.49356962308509067,0.24713972993256592,0.5005388881648419,0.006010261968713192,0.39789002869701356,0.27975751566519547,0.395329524979727,0.41886323954799065,0.13832064420467902,0.6454016416301408,0.395329524979727,0.2647710759259908,0.1273512854315574,0.2183594791947267,0.43030940888628966,0.31820564215686514,0.2038485295371545,0.13724114367683324,0.0
bc,0.3242958168409076,0.7100653463951656,0.5026216178666318,0.6085513171586318,0.423567975580653,0.5281074895777448,0.6882878410193031,0.4969558291058782,0.07153908137683693,0.4299169127151949,0.6819515281672172,0.3466795078235315,0.0,0.4299169127151949,0.03890064862630826,0.1653659975914433,0.0,0.7138508419650729,0.6312412912094126,0.3253077454588245,0.2393256986999216,0.02451978020958722
bc,0.17436163870937949,0.49096185399353726,0.43111824740479027,0.4264615053341295,0.20682594689389128,0.0,0.14334027587014012,0.31031977029823105,0.27975751566519547,0.4084205698243485,0.47183184205760936,0.15464632264309525,0.5504764872217032,0.4084205698243485,0.21005162866957397,0.13332490802189975,0.9968302180238297,0.5119887612995923,0.37989577746328645,0.21020859721616986,0.10749417346574046,0.0
bc,0.24163983569404496,0.5889593989624546,0.5160521168685887,0.4863759603759301,0.11383377219698712,0.518943797618744,0.07285331742428561,0.36588088154207593,0.2791860315022416,0.34262095609330806,0.5667903590027197,0.33045317088250775,0.6094761772710865,0.34262095609330806,0.276602765343137,0.12704617300058466,0.992805601654543,0.6011714798669936,0.4818326186213611,0.24190015543920998,0.22570188049195117,0.030455912068088807
bc,0.15676998125488997,0.46493311924740466,0.406288728939077,0.5009725344597523,0.13805933487075525,0.5005388881648419,0.028551769315407944,0.31031977029823105,0.2690235578175847,0.36603411781028855,0.43556903491829874,0.26684330530908296,0.6161645643787064,0.36603411781028855,0.23635777114230797,0.1289823662835487,0.9989984341664264,0.5019634323109422,0.3458821241597742,0.2068881238729292,0.03612348014601577,0.0
bc,0.1503507697262221,0.42305074636647694,0.39671115461985,0.46151537247845825,0.18003921821169785,0.5068952827760878,0.01720731656553566,0.33705858006336725,0.2710622061115046,0.34023411727395686,0.43106949391882343,0.06605473397631415,0.5892687207818147,0.34023411727395686,0.22880623762127728,0.16471136364678313,1.0,0.4900939295940673,0.3168905583862972,0.20321611293477126,0.13870314988030916,0.04233420258442657
bc,0.12415841131990002,0.4596635320680162,0.37585653117733653,0.5346409500813226,0.1809754020555562,0.49843688255324375,0.11929257284899673,0.6744606602882243,0.29815764304713027,0.2123992854486131,0.3574043636509634,0.13406108137570133,0.6782687650260779,0.2123992854486131,0.18524651024188374,0.22510664389210006,0.5415727694724589,0.3931786769319922,0.3028309086057737,0.16250318066545838,0.11775707369840582,0.0
bc,0.12216930748265338,0.4545779624140874,0.3504517904199741,0.46118900153557196,0.17602980686751687,0.5281074895777448,0.0,0.3679169907780194,0.27975751566519547,0.3388349376507508,0.3982853429981025,0.18528786171810582,0.8265062920174873,0.3388349376507508,0.38112859628078755,0.1582471522671009,1.0,0.46675641295634274,0.3116475496908052,0.19991350429643823,0.1294347347538467,0.010139796881188223
bc,0.08509063458875592,0.40721226959018597,0.3021155788373181,0.49548258686796953,0.2646256846171093,0.5596428051393743,0.0015963115456354058,0.41277801038773854,0.27846475958248534,0.19346458818435022,0.4219459651974652,0.13781483695956556,0.6118780054994596,0.19346458818435022,0.21984500473300508,0.17766190413788685,1.0,0.4684132641084343,0.31820564215686514,0.19950983988678217,0.13950019217606172,0.0
bc,0.1398689257363244,0.44934159654483213,0.3692507771384114,0.49356962308509067,0.18194646042608084,0.5005388881648419,0.022057341672055825,0.35297904913451666,0.27975751566519547,0.18572130717828125,0.42104502365531693,0.13167939305096574,0.7012796413813221,0.18572130717828125,0.31449593957037225,0.10666653148165837,0.40696070494189823,0.5064242069480852,0.31820564215686514,0.20331767091855235,0.30202007085170923,0.11349328160682423
bc,0.019906550509668004,0.3912634345869896,0.19701474994055823,0.4940074090466981,0.17927384835879281,0.4524462691343111,0.10745315566207338,0.7783821948325363,0.2967208952788644,0.3622447612713148,0.3140547478752994,0.0953408251096125,0.6120952019801216,0.3622447612713148,0.1379504474054999,0.24073983815248157,0.9122214395577232,0.4282581829701179,0.3157103684320278,0.20641399448337616,0.132586309362854,0.05493500305844592
bc,0.0695106287627667,0.3396713144604676,0.27447039879371915,0.4938079980907722,0.22966927075717478,0.4363499887606471,0.04578934845585862,0.45259639174616084,0.37967598196530183,0.3412482949744444,0.427096586479767,0.13463612325713264,0.6448868314231269,0.3412482949744444,0.2523614648511972,0.15685779295215066,0.6506862014811934,0.4562423964796552,0.3323768742177379,0.20233094956488523,0.10554934478041865,0.23612632121692306
bc,0.25493078205954905,0.60489677613315,0.6135726650915855,0.45606766271827726,0.013873077097678332,0.692409415953868,0.4445234883628928,0.5334815044003871,0.17173039486022212,0.43604053974943063,0.5732163418304399,0.3466795078235315,0.5801206500552101,0.43604053974943063,0.16736520300462232,0.19359118081690352,0.6095260952549205,0.6089145354898503,0.5295915268947446,0.25923712066088467,0.2548874197666629,0.09220072809617419
bc,0.15096106464175782,0.44273037545399047,0.3771801043408439,0.5121419885955527,0.14172767098489664,0.5005388881648419,0.0028710423173317983,0.4419405805856809,0.3160929425320922,0.446392971571848,0.4058664972785247,0.12018152008124316,0.6776425876652714,0.446392971571848,0.21569004195406652,0.1250625196348107,1.0,0.4531835892300065,0.3109176295815881,0.20013483050668565,0.1346396319331372,0.0
bc,0.17458683137231454,0.4972328562707234,0.43294095065657484,0.4924431802464424,0.1876966161579356,0.5710915450239579,0.04759797528162077,0.45795860025912005,0.2652308727662822,0.43834736256470724,0.4770187843993044,0.1582623887230243,0.645779239928315,0.43834736256470724,0.204215533557861,0.13612621490204743,1.0,0.5231526405048669,0.3841844861377705,0.21178527547553835,0.17977962301700712,0.0
bc,0.14885128436724787,0.4808442106214085,0.38323728648066285,0.5137922228512875,0.18293678750620967,0.49360545767410396,0.0,0.36588088154207593,0.16492704315463885,0.3412482949744444,0.41365745565890244,0.04390161577490647,0.5603248568839296,0.3412482949744444,0.2212813626746918,0.12704617300058466,0.9827887032699205,0.46588822970220894,0.31262832405536484,0.19343466438373325,0.07389059791573403,0.04049718474660497
bc,0.21846087828894292,0.5853366358970068,0.4858600072937596,0.34945666363643596,0.5155261057065995,0.42412691359492033,0.046808146334652134,0.2936060532058795,0.21718986821338662,0.3975764171144804,0.09776647544074125,0.32485083623938094,0.5968990620831816,0.3975764171144804,0.32015236159736715,0.12716102102890145,0.20397648343114352,0.5694454032124382,0.470921038487441,0.24365273059256862,0.20358585565385995,0.11349328160682423
bc,0.22183476059373478,0.5535499631701148,0.5544808673320744,0.5248404227433546,0.2703578903531563,0.6038089386812238,0.16655090804504585,0.5552103281968918,0.05484979724185964,0.08634549874769838,0.5023738269060666,1.0,0.6185625334006556,0.08634549874769838,0.1475958869490789,0.19017132291122968,0.5587522506357018,0.5532492049820801,0.42659909893804704,0.16307386832919177,0.048912267562610655,0.06781294242307777
bc,0.1877892114559935,0.5106532977324729,0.4492211980232769,0.49356962308509067,0.18194646042608084,0.5005388881648419,0.022236088072264685,0.36588088154207593,0.27975751566519547,0.2637331154661437,0.488336458736604,0.15500286524388837,0.6272471031832795,0.2637331154661437,0.23672770977073315,0.12704617300058466,1.0,0.5318517006949719,0.3997372029092162,0.21631738377375173,0.18627001708492086,0.0
bc,0.25534245119851173,0.591364082577448,0.4990545706357458,0.49356962308509067,0.36094615038151645,0.8212325948404378,0.38464217249155397,0.4369666896184909,0.07094210163269975,0.06113577501985094,0.5475830727132744,0.3675973264150971,0.8857835762112407,0.06113577501985094,0.1844431564996217,0.1322295724414603,0.7849439750620564,0.5859335985234456,0.46856322054864924,0.24627929851812122,0.21462078260987566,0.053471679201477065
bc,0.17502674758956627,0.49379405012840244,0.9907627471094133,0.4109536765739692,0.423567975580653,0.043819090472245706,0.06721900845973774,0.524491401088025,0.14080388932868376,0.4007765294901233,0.2861833194851314,0.2551227467425821,0.7241255090336843,0.4007765294901233,0.1555911667635904,0.2593328043336726,0.0,0.5110301913150564,0.3344601966346488,0.21570860418925758,0.0,0.0380169236818837
bc,0.13008044817845332,0.45691716285148093,0.3598765077565155,0.49356962308509067,0.17176559072953088,0.46459308599789256,0.0,0.3805310775169705,0.2835765970254173,0.3388349376507508,0.422294582791164,0.1149602162158021,0.6104459689812837,0.3388349376507508,0.22846398374513555,0.13324960813269462,0.9348483349695715,0.46714762451189745,0.3199076953633901,0.1998153807502524,0.14098083333575398,0.0
bc,0.14580369149534897,0.4537974584007762,0.3864469906957595,0.46976351862537563,0.09553918024133314,0.4852169012662987,0.051137855523223745,0.3490611453493595,0.3387012998152697,0.0,0.4205989032640155,0.13781483695956556,0.6501996048350622,0.0,0.23370938882519904,0.13409184438830163,0.9653683410140044,0.4684132641084343,0.3070948668034656,0.2018513466631065,0.14051634892655526,0.06116089375286216
bc,0.12364774485896855,0.47504782278705965,0.3717521564096321,0.5036058886447357,0.09696843887559489,0.530775687788118,0.06355331563609336,0.4827441459468392,0.17374306131370268,0.3413491629033172,0.34184704619092743,0.13831086765404305,0.590057684985084,0.3413491629033172,0.19037310747713673,0.17056216420989304,1.0,0.48008513677931464,0.31820564215686514,0.19912971291396983,0.14016393461282023,0.04202241118252061
bc,0.1457045747521204,0.44749197031459426,0.3842202873146228,0.4592361699057217,0.17676148750040566,0.5114154760545259,0.0,0.36610444103003126,0.27975751566519547,0.33562733280405577,0.4219459651974652,0.13781483695956556,0.6120952019801216,0.33562733280405577,0.5413646377534058,0.12792786424069968,1.0,0.4678276008318931,0.31820564215686514,0.19944831183923545,0.11548582274485514,0.0
bc,0.1350245507068095,0.4703442322575749,0.38858160870687186,0.5055544819136676,0.4418026262369631,0.5005388881648419,0.07596316614843905,0.3641776884851631,0.32702788282660067,0.3388349376507508,0.3876008076671566,0.2930420934836636,0.8026602886487921,0.3388349376507508,0.23719474406065155,0.12453106383047503,1.0,0.4146325322431746,0.32451651988634506,0.20598423833004856,0.0,0.0
bc,0.08886404071173518,0.3326797663421245,0.29950369443770464,0.4744941296328306,0.46566119809645484,0.8783927223879942,0.31674132181384396,0.6547015123709435,0.24376800755021694,0.3680901430196193,0.4137653866430375,0.08377829658232307,0.20521743773888262,0.3680901430196193,0.060484922594665105,0.24250104222042648,0.842298092160061,0.4684132641084343,0.31187134031851194,0.19399248941095787,0.13880315111192457,0.0450746781076077
bc,0.1367815213529937,0.44471199437242603,0.37540466086602703,0.48114528614323376,0.17041223143841816,0.49392199791184616,0.05602812351756955,0.3269196475964098,0.35002999502304255,0.3388349376507508,0.4318511529425487,0.2738245409122369,0.6687160233825503,0.3388349376507508,0.24233413778948223,0.1271921655668888,0.4452008361501933,0.4446042343619525,0.14909040836914406,0.18393386363518285,0.14904001046143633,0.17825730574799328
bc,0.13734517962630274,0.390526049888904,0.361377256443765,0.8090192296822909,0.18293678750620967,0.5005388881648419,0.0,0.6918497772583929,0.2673329921609142,0.3388349376507508,0.41887209345177573,0.12917880223986622,0.6120952019801216,0.3388349376507508,0.18289893181883107,0.24250104222042648,1.0,0.46551443944104154,0.31820564215686514,0.19564034037669634,0.09300067606838915,0.04789393847230729
bc,0.1946996261660154,0.5212285136332322,0.5605859300736322,0.46307940354823607,0.1555042354470231,0.4335419491765818,0.04661559395564253,0.35431159100102233,0.3243035165568017,0.26177512654337814,0.49516506762606444,0.1641531534246081,0.60597409596885,0.26177512654337814,0.25436422378577034,0.13471760522519838,0.8952257536668041,0.5398287382412266,0.40839697079838383,0.2279555290786048,0.1899278080929294,0.03532063858491551
bc,0.15908818937053532,0.42727167575028274,0.3993215271917795,0.4862388311222659,0.21914089024053712,0.5005388881648419,0.07879590994710681,0.3625050000417285,0.27975751566519547,0.250099710275395,0.44134678542325856,0.19301356013837412,0.6677088255695027,0.250099710275395,0.23167345564920866,0.30678631616198654,1.0,0.48224530532150683,0.20964599911017173,0.19466447646447813,0.0850797001316715,0.11349328160682423
bc,0.14571649550056595,0.4529409870143588,0.3832310202807276,0.4888822924530422,0.18362257620348255,0.5029728350125384,0.0,0.3662608440230821,0.27916895648856094,0.3388349376507508,0.4212405684902432,0.14188095088350608,0.6116056696894676,0.3388349376507508,0.23291767246127312,0.13547599339224672,1.0,0.4645672072432935,0.31696463981667616,0.1994028700233801,0.14062640579219315,0.00242279132255713
bc,0.14411618915226665,0.42510341640397503,0.3832310202807276,0.5034013296532345,0.19503251922154025,0.5005388881648419,0.005177743193284762,0.3439939134207273,0.29754691697666297,0.3388349376507508,0.4139166085499843,0.1378902668526185,0.4643454427023764,0.3388349376507508,0.17176741561792977,0.15027490244091501,1.0,0.42617664341203204,0.31820564215686514,0.17075415599743754,0.1398964378417222,0.159184494867701
bc,0.1993389511330407,0.5371712355259398,0.47326391068651413,0.5817948550954561,0.18587214858317716,0.5005388881648419,0.051155364852238046,0.5677610931758341,0.3028318961559738,0.3511602808930915,0.49923279135199916,0.15924906182935386,0.6118868686932645,0.3511602808930915,0.15445602675534748,0.1943947855079966,1.0,0.5496366362360732,0.18159048375256304,0.23031115836752808,0.19184944106080287,0.020664185970120635
bc,0.14373771768868815,0.412014972721872,0.37807628891515827,0.4925845540734443,0.1722575841655429,0.32662280750359274,0.00032756634464440975,0.3616049733635742,0.27975751566519547,0.3388349376507508,0.4111329253569582,0.1353582808518524,0.6120952019801216,0.3388349376507508,0.23672770977073315,0.12141359466637162,0.7918276201359988,0.47172823609790066,0.23491209636227628,0.18715418785335008,0.11814436217426733,0.0
bc,0.15005391156636125,0.44341377894361916,0.3832310202807276,0.49356962308509067,0.0,0.635152292830052,0.2600188550247812,0.3660913620958699,0.27975751566519547,0.24301321219189825,0.2565028648838471,0.13781483695956556,0.6262070473660921,0.24301321219189825,0.23672770977073315,0.12704617300058466,0.991665462335699,0.467552688877356,0.31820564215686514,0.20055065933771982,0.12302909745372968,0.0
bc,0.1445289158048052,0.45131880715971534,0.3794358929526113,0.4927762236457939,0.3792885480051476,0.5005388881648419,0.0,0.3641776884851631,0.27975751566519547,0.3388349376507508,0.4199289581694104,0.13692849212948346,0.6377071524855124,0.3388349376507508,0.23665181419589335,0.12478530874400644,1.0,0.4684132641084343,0.3174694788964735,0.19883523459130845,0.13952441501535456,0.0
bc,0.09544422044659051,0.2706257959527921,0.3033241255617419,0.5759616280948294,0.5928465824677466,0.25613615602864814,0.14354600912140908,0.5095918772558451,0.7678092198820269,0.44294275803192773,0.20915314047765043,0.0,0.3342847282687152,0.44294275803192773,0.11958372349013163,0.18356869338784265,0.7317845166461088,0.34683862237683755,0.26061911630086676,0.06356246761281456,0.0,0.7390622044862416
bc,0.21386341675172088,0.29319966371401884,0.47131004533713555,0.5488648913761803,0.2059190969749232,0.5005388881648419,0.14836372384151217,0.3758611701518315,0.3387012998152697,0.18572130717828125,0.5170223694895051,0.18326842681913208,0.7080214554434698,0.18572130717828125,0.217252135631993,0.19120350154294424,1.0,0.5726500499614319,0.12578578433645712,0.25158190453010404,0.0,0.0
bc,0.142241290304614,0.4435187631675124,0.38561897543640006,0.4925845540734443,0.16748226557668652,0.5015721410557366,0.012588646951224214,0.3664060448192042,0.27975751566519547,0.40969013634600826,0.41259728472339047,0.061656107655221885,0.5906547692983142,0.40969013634600826,0.2292191044532902,0.1287634544001576,1.0,0.4684132641084343,0.31820564215686514,0.19948923755599232,0.14051634892655526,0.0
bc,0.1183742063345461,0.44304281808685764,0.3832310202807276,0.49356962308509067,0.21581558515920088,0.49868848686370476,0.11929257284899673,0.36588088154207593,0.27975751566519547,0.3360584709693329,0.33674452181868353,0.13781483695956556,0.6132191800179826,0.3360584709693329,0.23747263390074846,0.1358167821965108,0.997201278993652,0.4684132641084343,0.27250508691619174,0.17860189410847746,0.14051634892655526,0.0
bc,0.1430839933445571,0.4535585648104889,0.37694165685280073,0.3290764561936272,0.3366824146001731,0.4837784628639995,0.0,0.36015329573328636,0.2791860315022416,0.3388349376507508,0.4216596645303404,0.1349117470643071,0.6094429228806334,0.3388349376507508,0.25460648803195546,0.11869886518659124,0.9680972876350691,0.4640924192203838,0.2905247736702836,0.19953994908756084,0.13971743097645284,0.11349328160682423
bc,0.046790627692535024,0.5396974070626698,0.2326147874921956,0.5044619050567579,0.38998134610549595,0.4880631341261186,0.031498223477589765,0.43873776224197764,0.40840525372393205,0.3388349376507508,0.49326234017296283,0.26080534362520147,0.5529199078153215,0.3388349376507508,0.18063017927304206,0.25622832733697015,0.42408332395675086,0.5420875593877421,0.40498211482493723,0.22301375288203187,0.19243465076985292,0.2599245648268916
bc,0.14529837134441204,0.44705901098504885,0.38531771555731625,0.47015156665692903,0.15048871860314206,0.47659282069283015,0.0015410602505482103,0.33761004799631955,0.39030297390563956,0.2279350958237601,0.4118286250048982,0.1371101420709942,0.6103239590382552,0.2279350958237601,0.23267132439407426,0.14056154638014506,0.42051615304435686,0.4301486504570427,0.3070948668034656,0.1969826864791335,0.14067383841031936,0.1890495935151162
