nad_c	r0782	-a>
gdpddman_c	r0782	-a>
h_c	r0782	-a>
gdpfuc_c	r0782	-a>
nadh_c	r0782	-a>
chtn_e	r1374	-a>
HC00822_e	r1374	-a>
h2o_e	r1374	-a>
HC00822_l	r1375	-a>
HC00822_e	r1375	-a>
