protein	2ddecdicoa_m
protein	2ddecdicoa_x
protein	2decdicoa_m
protein	2decdicoa_x
protein	2docohexecoa_m
protein	2docopencoa_m
protein	2docopencoa_x
protein	2dodtricoa_m
protein	2dodtricoa_x
protein	2hexdtetcoa_m
protein	2hexdtetcoa_x
protein	2hexdtricoa_m
protein	2hexdtricoa_x
protein	2mb2coa_c
protein	2mb2coa_m
protein	2octdectecoa_m
protein	2octdectecoa_x
protein	2octpencoa_m
protein	3bcrn_c
protein	3bcrn_e
protein	3ddcrn_c
protein	3ddcrn_e
protein	tddedicoa_x
protein	3deccrn_c
protein	3deccrn_e
protein	3decdicoa_m
protein	3decdicoa_x
protein	3docopencoa_m
protein	3docopencoa_x
protein	3dodtricoa_m
protein	3dodtricoa_x
protein	3hbcoa_R_c
protein	3hbcoa_R_m
protein	3hdcoa_c
protein	3hdcoa_m
protein	3hddcoa_c
protein	3hddcoa_m
protein	3hdeccoa_c
protein	3hdeccoa_m
protein	3hdececrn_c
protein	3hdececrn_e
protein	3hexdcoa_c
protein	3hexdcoa_m
protein	3hexdcrn_c
protein	3hexdcrn_e
protein	3hexdtetcoa_m
protein	3hexdtetcoa_x
protein	3hexdtricoa_m
protein	3hexdtricoa_x
protein	3hodcoa_c
protein	3hodcoa_m
protein	3htdcoa_c
protein	3htdcoa_m
protein	3ivcoa_c
protein	3ivcoa_m
protein	3ivcrn_c
protein	3ivcrn_e
protein	3mb2coa_m
protein	3ocddcoa_c
protein	3ocddcoa_m
protein	3octdec2crn_c
protein	3octdec2crn_e
protein	3octdeccrn_c
protein	3octdeccrn_e
protein	3octdece1coa_c
protein	3octdece1coa_m
protein	3octdece1crn_c
protein	3octdece1crn_e
protein	3octdectecoa_m
protein	3octdectecoa_x
protein	3octpencoa_m
protein	3odcoa_m
protein	3odcoa_x
protein	3oddcoa_m
protein	3oddcoa_x
protein	3ohdcoa_m
protein	3ohdcoa_x
protein	3ohodcoa_x
protein	3ohxccoa_x
protein	3otdcoa_m
protein	3otdcoa_x
protein	3tdcrn_c
protein	3tdcrn_e
protein	3tetd7ecoa_c
protein	3tetd7ecoa_m
protein	3tetd7ecoacrn_c
protein	3tetd7ecoacrn_e
protein	3thexddcoa_c
protein	3thexddcoa_m
protein	3thexddcoacrn_c
protein	3thexddcoacrn_e
protein	3ttetddcoa_c
protein	3ttetddcoa_m
protein	3ttetddcoacrn_c
protein	3ttetddcoacrn_e
protein	4hexdtetcoa_m
protein	4hexdtetcoa_x
protein	4hexdtricoa_m
protein	4hexdtricoa_x
protein	5tedtricoa_m
protein	5tedtricoa_x
protein	ACP_c
protein	ACP_m
protein	tddedi2coa_x
protein	C05280_m
protein	C05280_x
protein	C07297_x
protein	CE0692_c
protein	CE0692_m
protein	CE0692_x
protein	CE0693_c
protein	CE0693_m
protein	CE0693_x
protein	CE0695_m
protein	CE0695_x
protein	CE0713_c
protein	CE0713_m
protein	CE0713_x
protein	CE0782_c
protein	CE0782_m
protein	CE0782_x
protein	CE0784_m
protein	CE0784_x
protein	CE0785_m
protein	CE0785_x
protein	CE0849_m
protein	CE0849_x
protein	CE0852_x
protein	CE0853_c
protein	CE0853_m
protein	CE0853_x
protein	CE1102_c
protein	CE1102_m
protein	CE1102_x
protein	CE2038_x
protein	CE2414_c
protein	CE2414_x
protein	CE2416_c
protein	CE2416_x
protein	CE2417_c
protein	CE2417_m
protein	CE2417_x
protein	CE2418_c
protein	CE2418_m
protein	CE2418_x
protein	CE2420_c
protein	CE2420_m
protein	CE2420_x
protein	CE2421_c
protein	CE2421_m
protein	CE2421_x
protein	CE2422_c
protein	CE2422_m
protein	CE2422_x
protein	CE2424_c
protein	CE2424_m
protein	CE2424_x
protein	CE2432_m
protein	CE2432_x
protein	CE2433_m
protein	CE2433_x
protein	CE2434_m
protein	CE2434_x
protein	CE2437_x
protein	CE2438_x
protein	CE2439_x
protein	CE2440_x
protein	CE2441_x
protein	CE2442_m
protein	CE2442_x
protein	tmndnc_r
protein	CE2591_m
protein	CE2591_x
protein	CE2592_c
protein	CE2592_m
protein	CE2592_x
protein	CE2594_m
protein	CE2594_x
protein	CE2596_m
protein	CE2596_x
protein	CE2597_c
protein	CE2597_m
protein	CE2597_x
protein	tethex3_r
protein	CE4790_m
protein	CE4791_x
protein	CE4792_m
protein	CE4793_c
protein	CE4793_r
protein	CE4793_x
protein	CE4794_m
protein	CE4794_x
protein	CE4795_m
protein	CE4795_x
